job_id,job_title,salary_usd,employment_type,company_location,is_remote,employee_location,job_skills,degree_required,posting_date,company_name,has_target,salary_tier,degree_flag
13090,Data Analyst,128725,FT,China,False,South Korea,"['Azure', 'Python', 'TensorFlow', 'Git', 'Java']",Bachelor,2024-06-16,DeepTech Ventures,True,High,degree required
13102,Data Analyst,82309,CT,Singapore,True,France,"['Scala', 'Mathematics', 'Java']",Bachelor,2024-08-19,Predictive Systems,False,Mid,degree required
13112,Data Analyst,43811,PT,China,False,China,"['Git', 'Computer Vision', 'Scala', 'Python']",Bachelor,2024-02-02,Smart Analytics,True,Low,degree required
13126,Data Analyst,95941,PT,France,True,France,"['Python', 'NLP', 'Tableau']",Master,2024-06-15,DataVision Ltd,True,Mid,degree required
13130,Data Analyst,76607,FL,United Kingdom,True,United Kingdom,"['Python', 'TensorFlow', 'PyTorch']",Bachelor,2024-12-11,Smart Analytics,True,Mid,degree required
13140,Data Analyst,165179,FT,Denmark,True,Denmark,"['Spark', 'Statistics', 'Python']",Associate,2024-07-10,Future Systems,True,High,degree required
13144,Data Analyst,103093,CT,China,False,China,"['NLP', 'Computer Vision', 'R', 'Hadoop', 'Python']",Bachelor,2024-08-27,Autonomous Tech,True,High,degree required
13151,Data Analyst,54724,PT,Sweden,True,Sweden,"['TensorFlow', 'Data Visualization', 'NLP']",Master,2024-10-02,Digital Transformation LLC,False,Mid,degree required
13178,Data Analyst,194354,FL,United States,True,United States,"['GCP', 'R', 'Kubernetes', 'Azure']",Bachelor,2024-12-24,Machine Intelligence Group,False,High,degree required
13186,Data Analyst,222257,FT,Singapore,True,Singapore,"['Tableau', 'R', 'Data Visualization']",Bachelor,2025-02-15,Smart Analytics,True,High,degree required
13199,Data Analyst,65165,FT,Israel,False,Japan,"['Git', 'Kubernetes', 'PyTorch']",Associate,2024-08-25,Future Systems,False,Mid,degree required
13201,Data Analyst,71696,FL,Austria,False,Austria,"['Tableau', 'Scala', 'Hadoop', 'PyTorch']",Bachelor,2024-07-31,Autonomous Tech,True,Mid,degree required
13207,Data Analyst,56305,FT,Canada,False,Switzerland,"['PyTorch', 'Scala', 'Git', 'MLOps', 'Azure']",Bachelor,2024-04-17,Autonomous Tech,False,Mid,degree required
13208,Data Analyst,65415,FL,United Kingdom,True,United Kingdom,"['GCP', 'Docker', 'MLOps', 'Data Visualization']",Bachelor,2025-04-01,AI Innovations,False,Mid,degree required
13232,Data Analyst,42928,PT,Japan,True,Australia,"['NLP', 'Azure', 'Docker', 'GCP', 'Git']",PhD,2025-03-07,Digital Transformation LLC,False,Low,degree required
13239,Data Analyst,72062,FL,Netherlands,True,Netherlands,"['R', 'Scala', 'Docker', 'Data Visualization']",Master,2024-11-30,Cognitive Computing,False,Mid,degree required
13261,Data Analyst,113243,FT,India,False,India,"['Java', 'Linux', 'Data Visualization', 'NLP', 'Azure']",Bachelor,2024-07-05,Predictive Systems,False,High,degree required
13264,Data Analyst,123058,FL,United States,True,United States,"['Deep Learning', 'PyTorch', 'Hadoop', 'R']",Associate,2025-03-31,Predictive Systems,False,High,degree required
13305,Data Analyst,61381,PT,Israel,True,Israel,"['PyTorch', 'Linux', 'NLP', 'GCP', 'Spark']",Master,2024-08-26,AI Innovations,False,Mid,degree required
13361,Data Analyst,95072,CT,Israel,True,Israel,"['Mathematics', 'Scala', 'Java']",PhD,2025-04-12,Smart Analytics,False,Mid,degree required
13374,Data Analyst,86488,FL,Switzerland,False,France,"['Docker', 'R', 'MLOps', 'NLP']",PhD,2024-11-14,Predictive Systems,False,Mid,degree required
13375,Data Analyst,103435,FT,Sweden,False,Sweden,"['R', 'NLP', 'Mathematics', 'Computer Vision']",Associate,2024-03-22,Neural Networks Co,False,High,degree required
13404,Data Analyst,66082,PT,Ireland,True,Finland,"['MLOps', 'TensorFlow', 'PyTorch']",Master,2024-07-08,Advanced Robotics,False,Mid,degree required
13441,Data Analyst,66011,PT,Australia,True,Norway,"['MLOps', 'SQL', 'Kubernetes', 'NLP']",Master,2024-08-29,AI Innovations,True,Mid,degree required
13457,Data Analyst,63136,FT,Australia,True,Australia,"['Tableau', 'Scala', 'Hadoop', 'Docker']",PhD,2025-04-08,AI Innovations,True,Mid,degree required
13462,Data Analyst,88786,CT,Norway,True,Singapore,"['SQL', 'Hadoop', 'Java', 'Statistics']",Master,2024-05-19,Algorithmic Solutions,True,Mid,degree required
13484,Data Analyst,69724,CT,Finland,True,Finland,"['Data Visualization', 'Hadoop', 'Deep Learning']",Master,2024-06-05,Cognitive Computing,False,Mid,degree required
13489,Data Analyst,103035,FT,Austria,False,Austria,"['Deep Learning', 'Hadoop', 'TensorFlow', 'Tableau', 'AWS']",Master,2024-04-20,Algorithmic Solutions,True,High,degree required
13511,Data Analyst,87274,PT,South Korea,True,South Korea,"['Kubernetes', 'Docker', 'PyTorch', 'SQL']",PhD,2024-06-09,Machine Intelligence Group,True,Mid,degree required
13520,Data Analyst,73689,FT,China,True,China,"['SQL', 'Hadoop', 'Statistics', 'Git', 'Mathematics']",PhD,2024-08-18,Advanced Robotics,True,Mid,degree required
13534,Data Analyst,63430,PT,Canada,True,Australia,"['GCP', 'TensorFlow', 'Data Visualization']",Bachelor,2024-07-30,Advanced Robotics,False,Mid,degree required
13550,Data Analyst,51164,PT,Austria,False,Austria,"['SQL', 'NLP', 'PyTorch', 'Azure', 'Statistics']",Master,2024-09-26,Advanced Robotics,True,Mid,degree required
13556,Data Analyst,76697,FT,Australia,False,Australia,"['Python', 'AWS', 'SQL']",Master,2025-03-02,TechCorp Inc,True,Mid,degree required
13610,Data Analyst,78427,FT,Denmark,True,Denmark,"['AWS', 'TensorFlow', 'Data Visualization']",PhD,2024-10-11,Neural Networks Co,False,Mid,degree required
13630,Data Analyst,183262,CT,Denmark,True,Denmark,"['R', 'Linux', 'PyTorch', 'Deep Learning', 'Kubernetes']",Bachelor,2025-04-04,DeepTech Ventures,False,High,degree required
13656,Data Analyst,67516,CT,United Kingdom,True,United Kingdom,"['Mathematics', 'Docker', 'Git']",PhD,2024-08-14,Smart Analytics,False,Mid,degree required
13664,Data Analyst,83264,FT,Japan,True,Netherlands,"['Python', 'SQL', 'NLP']",Master,2025-02-07,Future Systems,True,Mid,degree required
13672,Data Analyst,95591,FL,Sweden,True,Canada,"['R', 'SQL', 'Computer Vision']",Associate,2024-10-23,Digital Transformation LLC,True,Mid,degree required
13679,Data Analyst,54917,FL,Austria,True,Austria,"['Tableau', 'Data Visualization', 'SQL']",Associate,2025-01-29,Predictive Systems,True,Mid,degree required
13715,Data Analyst,90181,FT,India,True,Finland,"['Python', 'AWS', 'Azure', 'Statistics', 'Linux']",Master,2024-08-18,Advanced Robotics,True,Mid,degree required
13719,Data Analyst,97627,FL,Japan,True,Japan,"['Mathematics', 'PyTorch', 'Git', 'Linux', 'Statistics']",Master,2024-04-12,Algorithmic Solutions,False,Mid,degree required
13720,Data Analyst,110766,FL,Singapore,True,Singapore,"['Git', 'Computer Vision', 'GCP', 'NLP', 'Data Visualization']",Bachelor,2024-06-08,Cloud AI Solutions,False,High,degree required
13733,Data Analyst,58687,FL,Singapore,True,Singapore,"['SQL', 'Deep Learning', 'Linux', 'Computer Vision']",Master,2024-11-28,Autonomous Tech,True,Mid,degree required
13738,Data Analyst,137939,FL,Denmark,False,Israel,"['Computer Vision', 'AWS', 'Kubernetes', 'Data Visualization']",Bachelor,2024-01-10,Machine Intelligence Group,False,High,degree required
13748,Data Analyst,120481,PT,Netherlands,False,Netherlands,"['Kubernetes', 'MLOps', 'PyTorch', 'Spark']",Master,2024-12-29,Future Systems,False,High,degree required
13755,Data Analyst,212387,FT,Norway,True,Norway,"['Mathematics', 'Kubernetes', 'SQL']",PhD,2024-07-05,Future Systems,True,High,degree required
13783,Data Analyst,43857,FT,Ireland,True,Netherlands,"['Docker', 'Git', 'Python']",Associate,2024-01-15,Cognitive Computing,True,Low,degree required
13860,Data Analyst,38617,PT,South Korea,True,Canada,"['Kubernetes', 'Computer Vision', 'R', 'PyTorch', 'Azure']",Associate,2024-01-03,Advanced Robotics,False,Low,degree required
13875,Data Analyst,86051,PT,Germany,False,Germany,"['SQL', 'Git', 'Kubernetes', 'GCP']",Bachelor,2025-01-08,TechCorp Inc,True,Mid,degree required
13906,Data Analyst,86650,FL,Ireland,True,Ireland,"['Python', 'Kubernetes', 'Computer Vision', 'Statistics', 'Git']",PhD,2025-01-10,Machine Intelligence Group,True,Mid,degree required
13918,Data Analyst,73037,PT,Finland,True,Finland,"['Python', 'Deep Learning', 'Data Visualization', 'Hadoop']",Associate,2024-07-17,Future Systems,True,Mid,degree required
13928,Data Analyst,57605,PT,Austria,True,Austria,"['Data Visualization', 'SQL', 'Mathematics', 'Hadoop', 'Git']",Bachelor,2025-02-22,Future Systems,True,Mid,degree required
13943,Data Analyst,60250,FL,Austria,True,Austria,"['Spark', 'PyTorch', 'TensorFlow']",PhD,2024-11-10,Advanced Robotics,False,Mid,degree required
13967,Data Analyst,79247,CT,India,True,India,"['Azure', 'MLOps', 'Spark']",PhD,2024-02-21,DeepTech Ventures,False,Mid,degree required
13974,Data Analyst,89802,FT,Australia,False,Australia,"['Tableau', 'GCP', 'Statistics', 'Computer Vision', 'SQL']",Bachelor,2024-12-23,Future Systems,True,Mid,degree required
14015,Data Analyst,66047,PT,Canada,True,Canada,"['NLP', 'Tableau', 'Linux', 'Azure']",PhD,2024-01-27,TechCorp Inc,True,Mid,degree required
14027,Data Analyst,179320,FL,Singapore,True,Singapore,"['Spark', 'Python', 'TensorFlow', 'Data Visualization']",Bachelor,2025-02-20,Neural Networks Co,True,High,degree required
14059,Data Analyst,113188,FL,Japan,True,Singapore,"['Scala', 'Java', 'Deep Learning', 'Linux']",Bachelor,2024-05-11,Cloud AI Solutions,False,High,degree required
14067,Data Analyst,88375,FT,Singapore,False,Austria,"['AWS', 'SQL', 'R', 'Linux', 'MLOps']",Associate,2024-11-06,Smart Analytics,True,Mid,degree required
14101,Data Analyst,77846,CT,Japan,True,Japan,"['Kubernetes', 'NLP', 'SQL', 'Hadoop']",Associate,2025-01-23,Cloud AI Solutions,True,Mid,degree required
14162,Data Analyst,43952,CT,China,False,China,"['Java', 'Hadoop', 'Scala', 'MLOps']",Master,2024-09-20,Advanced Robotics,False,Low,degree required
14163,Data Analyst,94665,CT,Austria,False,Austria,"['Docker', 'Kubernetes', 'Hadoop', 'Azure']",Bachelor,2024-11-26,Quantum Computing Inc,False,Mid,degree required
14165,Data Analyst,218839,FT,Norway,False,Netherlands,"['Scala', 'Python', 'TensorFlow', 'Spark']",PhD,2024-10-26,Autonomous Tech,True,High,degree required
14171,Data Analyst,51112,FL,South Korea,False,Germany,"['Kubernetes', 'Data Visualization', 'Hadoop', 'PyTorch', 'Deep Learning']",PhD,2025-02-02,Predictive Systems,False,Mid,degree required
14181,Data Analyst,68973,CT,Ireland,False,Ireland,"['Python', 'Hadoop', 'Statistics', 'Mathematics']",PhD,2024-02-20,Cloud AI Solutions,True,Mid,degree required
14195,Data Analyst,84363,PT,China,False,Singapore,"['Spark', 'Kubernetes', 'Linux']",Bachelor,2024-05-11,Quantum Computing Inc,False,Mid,degree required
14221,Data Analyst,86245,FT,Denmark,True,Denmark,"['Python', 'Azure', 'GCP']",Master,2024-08-06,Cognitive Computing,True,Mid,degree required
14225,Data Analyst,74112,FL,Austria,True,China,"['Java', 'Scala', 'Linux', 'Data Visualization', 'GCP']",Bachelor,2024-09-03,Smart Analytics,False,Mid,degree required
14246,Data Analyst,139754,PT,India,True,India,"['MLOps', 'Scala', 'Statistics', 'Spark', 'Tableau']",Master,2024-07-31,Smart Analytics,True,High,degree required
14259,Data Analyst,94553,FT,Israel,True,Israel,"['TensorFlow', 'Scala', 'Azure', 'Python']",Master,2024-05-29,Machine Intelligence Group,True,Mid,degree required
14264,Data Analyst,250336,PT,Netherlands,True,Netherlands,"['SQL', 'Git', 'PyTorch', 'Computer Vision']",Associate,2024-09-22,Cloud AI Solutions,True,High,degree required
14323,Data Analyst,72007,FT,Netherlands,True,Netherlands,"['Kubernetes', 'Scala', 'Docker', 'Spark', 'Java']",Master,2025-02-16,Predictive Systems,False,Mid,degree required
14369,Data Analyst,87985,PT,France,True,France,"['Tableau', 'Hadoop', 'Java', 'R']",Bachelor,2024-10-23,Neural Networks Co,True,Mid,degree required
14389,Data Analyst,75437,CT,Canada,True,France,"['Docker', 'GCP', 'Java', 'Tableau']",Associate,2024-08-06,Autonomous Tech,True,Mid,degree required
14415,Data Analyst,275850,PT,Switzerland,False,Switzerland,"['Scala', 'Linux', 'Spark', 'Git', 'Java']",Master,2025-04-22,Future Systems,False,High,degree required
14423,Data Analyst,149819,CT,Israel,True,Israel,"['PyTorch', 'Azure', 'GCP']",Master,2024-08-17,Neural Networks Co,False,High,degree required
14425,Data Analyst,73162,FT,United Kingdom,True,United Kingdom,"['AWS', 'Docker', 'Python', 'Azure']",Bachelor,2025-01-18,Neural Networks Co,True,Mid,degree required
14436,Data Analyst,72361,CT,United Kingdom,True,United Kingdom,"['Scala', 'Java', 'Hadoop', 'Docker', 'Statistics']",Associate,2024-01-05,Algorithmic Solutions,False,Mid,degree required
14453,Data Analyst,100718,FL,China,False,Ireland,"['Statistics', 'Python', 'Data Visualization']",PhD,2024-05-18,Predictive Systems,True,High,degree required
14476,Data Analyst,182232,PT,Denmark,False,Denmark,"['NLP', 'Scala', 'MLOps']",Bachelor,2025-04-15,Algorithmic Solutions,False,High,degree required
14571,Data Analyst,88481,CT,India,True,India,"['Python', 'TensorFlow', 'Kubernetes']",Master,2025-03-10,Neural Networks Co,True,Mid,degree required
14574,Data Analyst,94867,CT,United States,True,United States,"['Hadoop', 'Linux', 'PyTorch']",Bachelor,2024-07-01,AI Innovations,False,Mid,degree required
14598,Data Analyst,50576,FT,South Korea,True,South Korea,"['NLP', 'Java', 'Tableau', 'R', 'Hadoop']",Associate,2025-02-27,Advanced Robotics,True,Mid,degree required
14623,Data Analyst,93829,FL,Australia,True,Australia,"['Kubernetes', 'R', 'Statistics']",Bachelor,2024-07-08,Predictive Systems,False,Mid,degree required
14630,Data Analyst,140391,CT,Singapore,True,Singapore,"['Java', 'GCP', 'Scala']",PhD,2024-02-25,Algorithmic Solutions,False,High,degree required
14651,Data Analyst,120054,PT,France,True,France,"['Computer Vision', 'Statistics', 'PyTorch']",Associate,2024-08-28,DeepTech Ventures,False,High,degree required
14707,Data Analyst,130885,CT,Canada,True,Canada,"['SQL', 'Tableau', 'Java', 'Deep Learning']",Master,2024-03-08,Cloud AI Solutions,True,High,degree required
14759,Data Analyst,127732,FL,Singapore,True,Singapore,"['Kubernetes', 'Scala', 'AWS', 'Computer Vision']",Associate,2024-09-20,Cloud AI Solutions,False,High,degree required
14772,Data Analyst,189962,CT,Germany,True,Germany,"['Python', 'Statistics', 'TensorFlow', 'NLP']",Associate,2024-10-19,Neural Networks Co,True,High,degree required
14773,Data Analyst,320379,PT,Denmark,True,Denmark,"['Python', 'Linux', 'Deep Learning', 'NLP', 'Azure']",Master,2025-04-07,Future Systems,True,High,degree required
14803,Data Analyst,135926,FL,France,True,Sweden,"['AWS', 'TensorFlow', 'Hadoop']",Bachelor,2024-10-03,Quantum Computing Inc,False,High,degree required
14812,Data Analyst,178001,FL,Finland,True,Finland,"['SQL', 'Tableau', 'GCP', 'Spark']",PhD,2024-03-04,Autonomous Tech,True,High,degree required
14823,Data Analyst,63475,FT,Sweden,False,Sweden,"['Statistics', 'Tableau', 'SQL']",Bachelor,2024-10-16,Cloud AI Solutions,True,Mid,degree required
14827,Data Analyst,40297,FT,Finland,True,Japan,"['PyTorch', 'Git', 'Kubernetes', 'GCP', 'Deep Learning']",Bachelor,2024-04-01,Autonomous Tech,False,Low,degree required
14828,Data Analyst,39506,FL,Israel,False,France,"['Linux', 'Docker', 'TensorFlow']",Associate,2024-04-20,Cloud AI Solutions,False,Low,degree required
14838,Data Analyst,63547,FT,South Korea,True,South Korea,"['PyTorch', 'Linux', 'MLOps']",PhD,2024-03-22,TechCorp Inc,False,Mid,degree required
14850,Data Analyst,155935,FL,Switzerland,True,Switzerland,"['TensorFlow', 'Azure', 'SQL', 'Tableau']",Associate,2024-11-22,Cloud AI Solutions,True,High,degree required
14862,Data Analyst,86548,FL,Germany,True,Germany,"['Python', 'Java', 'Tableau', 'Deep Learning']",Master,2024-06-14,DataVision Ltd,True,Mid,degree required
14867,Data Analyst,133212,FT,Sweden,False,Sweden,"['Spark', 'Linux', 'Docker']",Master,2025-01-06,Autonomous Tech,False,High,degree required
14978,Data Analyst,127611,FT,Canada,True,Singapore,"['R', 'Tableau', 'Git', 'Python', 'Java']",Associate,2025-03-01,Smart Analytics,True,High,degree required
14982,Data Analyst,70721,FL,Norway,False,Australia,"['Data Visualization', 'Python', 'SQL', 'NLP']",Bachelor,2024-09-15,Advanced Robotics,True,Mid,degree required
